"location","hits","keyword","geo","gprop","end.date","start.date"
"Czechia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Germany",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Djibouti",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Dominica",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Denmark",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Dominican Republic",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Algeria",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Ecuador",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Egypt",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Eritrea",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Western Sahara",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Spain",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Estonia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Ethiopia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Finland",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Fiji",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Falkland Islands (Islas Malvinas)",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Faroe Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Micronesia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Gabon",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Georgia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Guernsey",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Ghana",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Gibraltar",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Guinea",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Guadeloupe",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Gambia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Guinea-Bissau",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Equatorial Guinea",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Greece",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Grenada",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Greenland",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Guatemala",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"French Guiana",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Guam",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Guyana",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Hong Kong",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Heard & McDonald Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Honduras",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Croatia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Haiti",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Hungary",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Indonesia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Isle of Man",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"British Indian Ocean Territory",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Ireland",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Iran",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Iraq",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Iceland",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Israel",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Italy",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Jamaica",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Jersey",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Jordan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Japan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Kazakhstan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Kenya",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Kyrgyzstan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Cambodia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Kiribati",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"St. Kitts & Nevis",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"South Korea",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Kuwait",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Laos",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Lebanon",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Liberia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Libya",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"St. Lucia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Liechtenstein",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Sri Lanka",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Lesotho",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Lithuania",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Luxembourg",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Latvia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Macau",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"St. Martin",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Morocco",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Monaco",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Moldova",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Madagascar",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Maldives",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Mexico",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Marshall Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Macedonia (FYROM)",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Mali",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Malta",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Myanmar (Burma)",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Montenegro",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Mongolia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Northern Mariana Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Mozambique",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Mauritania",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Montserrat",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Martinique",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Mauritius",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Malawi",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Mayotte",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Namibia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"New Caledonia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Niger",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Norfolk Island",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Nigeria",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Nicaragua",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Niue",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Netherlands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Norway",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Nepal",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Nauru",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Oman",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Pakistan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Panama",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Pitcairn Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Peru",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Palau",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Papua New Guinea",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Poland",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Puerto Rico",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"North Korea",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Portugal",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Paraguay",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Palestine",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"French Polynesia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Qatar",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Réunion",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Romania",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Russia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Rwanda",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Saudi Arabia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Sudan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Senegal",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"South Georgia & South Sandwich Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"St. Helena",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Svalbard & Jan Mayen",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Solomon Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Sierra Leone",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"El Salvador",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"San Marino",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Somalia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"St. Pierre & Miquelon",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Serbia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"South Sudan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"São Tomé & Príncipe",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Suriname",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Slovakia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Slovenia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Sweden",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Swaziland",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Sint Maarten",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Seychelles",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Syria",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Turks & Caicos Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Chad",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Togo",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Thailand",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Tajikistan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Tokelau",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Turkmenistan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Timor-Leste",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Tonga",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Trinidad & Tobago",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Tunisia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Turkey",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Tuvalu",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Taiwan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Tanzania",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Uganda",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Ukraine",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"U.S. Outlying Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Uruguay",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Uzbekistan",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Vatican City",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"St. Vincent & Grenadines",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Venezuela",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"British Virgin Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"U.S. Virgin Islands",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Vietnam",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Vanuatu",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Wallis & Futuna",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Samoa",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Kosovo",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Yemen",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Zambia",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"Zimbabwe",NA,"flea prevention","world","web",2018-04-13,2018-04-06
"New Zealand","100","cat flea","world","web",2018-04-05,2018-03-29
"Australia","67","cat flea","world","web",2018-04-05,2018-03-29
"United States","40","cat flea","world","web",2018-04-05,2018-03-29
"United Kingdom","62","cat flea","world","web",2018-04-05,2018-03-29
"Philippines","14","cat flea","world","web",2018-04-05,2018-03-29
"Ireland","24","cat flea","world","web",2018-04-05,2018-03-29
"Canada","15","cat flea","world","web",2018-04-05,2018-03-29
"South Africa","13","cat flea","world","web",2018-04-05,2018-03-29
"Malaysia","21","cat flea","world","web",2018-04-05,2018-03-29
"Colombia",NA,"cat flea","world","web",2018-04-05,2018-03-29
"India","1","cat flea","world","web",2018-04-05,2018-03-29
"Mexico",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Indonesia",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Chile",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Brazil",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Peru",NA,"cat flea","world","web",2018-04-05,2018-03-29
"France",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Poland",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Denmark",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Argentina",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Germany",NA,"cat flea","world","web",2018-04-05,2018-03-29
"St. Helena",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Singapore",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Pakistan",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Bangladesh",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Israel",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Thailand",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Spain",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Aruba",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Afghanistan",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Angola",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Anguilla",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Åland Islands",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Albania",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Andorra",NA,"cat flea","world","web",2018-04-05,2018-03-29
"United Arab Emirates",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Armenia",NA,"cat flea","world","web",2018-04-05,2018-03-29
"American Samoa",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Antarctica",NA,"cat flea","world","web",2018-04-05,2018-03-29
"French Southern Territories",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Antigua & Barbuda",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Austria",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Azerbaijan",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Burundi",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Belgium",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Benin",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Caribbean Netherlands",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Burkina Faso",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Bulgaria",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Bahrain",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Bahamas",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Bosnia & Herzegovina",NA,"cat flea","world","web",2018-04-05,2018-03-29
"St. Barthélemy",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Belarus",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Belize",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Bermuda",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Bolivia",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Barbados",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Brunei",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Bhutan",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Bouvet Island",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Botswana",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Central African Republic",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Cocos (Keeling) Islands",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Switzerland",NA,"cat flea","world","web",2018-04-05,2018-03-29
"China",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Côte d’Ivoire",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Cameroon",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Congo - Kinshasa",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Congo - Brazzaville",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Cook Islands",NA,"cat flea","world","web",2018-04-05,2018-03-29
"Comoros",NA,"cat flea","world","web",2018-04-05,2018-03-29
